Index,Direction,Status/Code/ErrorCount,Format/Type,ID,DLC,Data,TimeMark
1180,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:720,
1181,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:743,
1182,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:744,
1183,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:745,
1184,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:746,
1185,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:747,
1186,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:753,
1187,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:01:756,
1188,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:765,
1189,Receive,,Ext / Data,0x12F84712,1,20  ,00:00:01:783,
1190,Receive,,Ext / Data,0x12F83010,1,20  ,00:00:01:794,
1191,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:01:830,
1192,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:845,
1193,Receive,,Ext / Data,0x16F83E34,1,00  ,00:00:01:850,
1194,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:01:853,
1195,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:01:854,
1196,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:01:855,
1197,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:01:856,
1198,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:01:857,
1199,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:01:858,
1200,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:01:864,
1201,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:883,
