Index,Direction,Status/Code/ErrorCount,Format/Type,ID,DLC,Data,TimeMark
2353,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:725,
2354,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:726,
2355,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:726,
2356,Receive,,Ext / Data,0x16F83E34,1,00  ,00:00:01:730,
2357,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:737,
2358,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:01:774,
2359,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:793,
2360,Receive,,Ext / Data,0x12F84712,1,20  ,00:00:01:804,
2361,Receive,,Ext / Data,0x12F83010,1,20  ,00:00:01:813,
2362,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:834,
2363,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:835,
2364,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:836,
2365,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:837,
2366,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:838,
2367,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:844,
2368,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:01:846,
2369,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:856,
2370,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:874,
2371,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:889,
2372,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:01:911,
2373,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:914,
2374,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:921,
2375,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:01:932,
2376,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:01:933,
2377,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:01:934,
2378,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:935,
2379,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:01:945,
2380,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:01:946,
2381,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:01:947,
2382,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:01:955,
2383,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:02:007,
2384,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:02:009,
2385,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:02:012,
2386,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:02:012,
2387,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:02:013,
2388,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:02:022,
2389,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:02:023,
2390,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:02:023,
2391,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:034,
2392,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:02:071,
2393,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:02:090,
2394,Receive,,Ext / Data,0x12F84712,1,20  ,00:00:02:101,
2395,Receive,,Ext / Data,0x12F83010,1,20  ,00:00:02:110,
2396,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:02:131,
2397,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:02:132,
2398,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:02:133,
2399,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:02:134,
2400,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:135,
2401,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:02:141,
2402,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:02:143,
2403,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:02:153,
2404,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:02:176,
2405,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:02:188,
2406,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:02:207,
2407,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:02:216,
2408,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:02:221,
2409,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:02:229,
2410,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:02:230,
2411,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:02:231,
2412,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:232,
2413,Receive,,Ext / Data,0x12F85250,4,FE  00  C1  7D  ,00:00:02:233,
2414,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:02:242,
2415,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:02:243,
2416,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:02:244,
2417,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:02:252,
2418,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:02:303,
2419,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:02:306,
2420,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:02:308,
2421,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:02:309,
2422,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:02:310,
2423,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:02:319,
2424,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:02:320,
2425,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:02:320,
2426,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:331,
2427,Receive,,Ext / Data,0x1610FF55,0,,00:00:02:354,
2428,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:02:368,
2429,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:02:387,
2430,Receive,,Ext / Data,0x12F84712,1,20  ,00:00:02:398,
2431,Receive,,Ext / Data,0x12F83010,1,20  ,00:00:02:407,
2432,Receive,,Ext / Data,0x12F95555,2,4B  58  ,00:00:02:414,
2433,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:02:428,
2434,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:02:429,
2435,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:02:430,
2436,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:02:431,
2437,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:432,
2438,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:02:438,
2439,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:02:441,
2440,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:02:450,
2441,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:02:478,
2442,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:02:488,
2443,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:02:504,
2444,Receive,,Ext / Data,0x1610FF33,0,,00:00:02:507,
2445,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:02:517,
2446,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:02:520,
2447,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:02:526,
2448,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:02:527,
2449,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:02:528,
2450,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:529,
2451,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:02:539,
2452,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:02:540,
2453,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:02:541,
2454,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:02:549,
